orgcode,orgdesc,storescode,storesname
hnpszx,海南区,3088,海口市海甸岛一东路店
hnpszx,海南区,3089,三亚市吉阳区春光路店
hnpszx,海南区,3090,琼海市元亨街2店
hnpszx,海南区,3091,三亚市阳吉区月川中路店
hnpszx,海南区,3092,三亚市金蓝湾花园店
hnpszx,海南区,3093,三亚市大东海路店
hnpszx,海南区,3094,三亚市天涯区农垦人民医院店
hnpszx,海南区,3095,海口市龙华区学院路店
hnpszx,海南区,3096,三亚市天涯区警苑小区店
hnpszx,海南区,3097,海口市琼山区文庄路店
hnpszx,海南区,3098,海南儋州市望海国际花园店
hnpszx,海南区,3099,海南儋州市怡心花园店
hnpszx,海南区,3100,海口市美兰区青年路店
bgysy,深圳百果园实业发展有限公司,310001,明门(中国)幼童用品有限公司
bgysy,深圳百果园实业发展有限公司,310002,宝钜(中国)儿童用品有限公司
bgysy,深圳百果园实业发展有限公司,310003,米亚精密金属科技(东莞)有限公司
bgysy,深圳百果园实业发展有限公司,310004,东莞联丰科艺金属有限公司
bgysy,深圳百果园实业发展有限公司,310005,东莞市瓦克精密金属科技有限公司
bgysy,深圳百果园实业发展有限公司,310006,联丰表壳厂有限公司
bgysy,深圳百果园实业发展有限公司,310007,平安银行总行食堂
bgysy,深圳百果园实业发展有限公司,310008,深圳市梅沙宾馆食堂
bgysy,深圳百果园实业发展有限公司,310009,筑博设计股份有限公司
bgysy,深圳百果园实业发展有限公司,310010,深圳市东方博雅科技有限公司
bgysy,深圳百果园实业发展有限公司,310011,深圳绿源餐饮管理有限公司
bgysy,深圳百果园实业发展有限公司,310012,唐思(深圳)
bgysy,深圳百果园实业发展有限公司,310013,岳桂元(深圳)
bgysy,深圳百果园实业发展有限公司,310014,袁志明(深圳)
bgysy,深圳百果园实业发展有限公司,310015,胡堪享(深圳)
bgysy,深圳百果园实业发展有限公司,310016,张阿香(深圳)
bgysy,深圳百果园实业发展有限公司,310017,叶爱艳(深圳)
bgysy,深圳百果园实业发展有限公司,310018,陈宏(深圳)
hnpszx,海南区,3101,海口市龙华区金岭花园店
hnpszx,海南区,3102,海南琼市人民路店
hnpszx,海南区,3103,海南琼市兴海中路店
hnpszx,海南区,3104,儋州市解放北路店
hnpszx,海南区,3105,三亚市吉阳区山水天域店
hnpszx,海南区,3106,海口市秀英区丘海一横路店
hnpszx,海南区,3107,海口市龙华区中海锦城店
hnpszx,海南区,3108,海口市美兰区新埠岛店
hnpszx,海南区,3109,琼海市南方市场店
hnpszx,海南区,3110,海口市秀英区远大店
hnpszx,海南区,3111,儋州市亚澜湾小区店
hnpszx,海南区,3112,海口市秀英区锦地翰城店
hnpszx,海南区,3113,琼海市博鳌镇滨海路店
hnpszx,海南区,3114,海口市龙华区义龙东路店
jhpszx,金华区,4001,金华婺城区东莱路店
jhpszx,金华区,4002,金华婺城区天龙南国店
jhpszx,金华区,4003,金华婺城区中村路店
jhpszx,金华区,4004,金华婺城区东莱路2店
jhpszx,金华区,4005,金华婺城区南苑店
jhpszx,金华区,4006,金华婺城区义乌街店
jhpszx,金华区,4007,金华婺城区双馨路店
jhpszx,金华区,4008,金华婺城区城中花园店
jhpszx,金华区,4009,金华婺城区胜利街店
jhpszx,金华区,4010,金华婺城区青年路店
jhpszx,金华区,4011,金华婺城区双溪西路店
jhpszx,金华区,4012,金华婺城区保集半岛店
jhpszx,金华区,4013,金华婺城区新世纪花园店
jhpszx,金华区,4014,金华婺城区丹光东路店
jhpszx,金华区,4015,金华婺城区三江街道新农贸店
jhpszx,金华区,4016,金华婺城区胜利街四牌楼店
jhpszx,金华区,4017,义乌春江路店
jhpszx,金华区,4018,义乌下车门街店
jhpszx,金华区,4019,义乌江滨路店
jhpszx,金华区,4020,金华婺城区浦江街店
jhpszx,金华区,4021,义乌稠州中路店
jhpszx,金华区,4022,金华婺城区八一南街店
jhpszx,金华区,4023,义乌凯吉路店
jhpszx,金华区,4024,义乌义驾山店
jhpszx,金华区,4025,义乌香港城店
jhpszx,金华区,4026,义乌化工路店
jhpszx,金华区,4027,义乌城店路店
jhpszx,金华区,4028,义乌贝村路店
jhpszx,金华区,4029,义乌芳草园店
jhpszx,金华区,4030,义乌市稠关街店
jhpszx,金华区,4031,义乌赋城店
jhpszx,金华区,4032,义乌绣湖店
jhpszx,金华区,4033,金华婺城区骆家塘店
jhpszx,金华区,4034,金华婺城区五一路店
jhpszx,金华区,4035,金华婺城区西京花园店
jhpszx,金华区,4036,金华婺城区中村2店
jhpszx,金华区,4037,金华婺城区婺江新村店
jhpszx,金华区,4038,义乌兴中店
jhpszx,金华区,4039,义乌商苑小区店
jhpszx,金华区,4040,金华婺城区人民东路店
jhpszx,金华区,4041,义乌北门街店
jhpszx,金华区,4042,东阳西门街店
jhpszx,金华区,4043,东阳人民路店
jhpszx,金华区,4044,东阳十字街店
jhpszx,金华区,4045,东阳振兴路店
jhpszx,金华区,4046,永康高圳路店
jhpszx,金华区,4047,义乌义驾山2店
jhpszx,金华区,4048,永康南苑路店
jhpszx,金华区,4049,义乌万达广场店
jhpszx,金华区,4050,金华婺城区府上街店
jhpszx,金华区,4051,金华婺城区保集蓝郡店
jhpszx,金华区,4052,义乌五爱店
jhpszx,金华区,4053,金华市婺城区解放西路店
jhpszx,金华区,4054,永康市城东路店
jhpszx,金华区,4055,永康市丽州北路店
jhpszx,金华区,4056,金华市婺城区时代花园店
jhpszx,金华区,4057,东阳市双岘路店
jhpszx,金华区,4058,东阳市亭塘店
jhpszx,金华区,4059,义乌市新科花园店
jhpszx,金华区,4060,义乌市长春店
jhpszx,金华区,4061,永康市高圳路2店
jhpszx,金华区,4062,义乌市青口店
jhpszx,金华区,4063,义乌市后成店
jhpszx,金华区,4064,义乌市福田二区店
jhpszx,金华区,4065,东阳东门店
jhpszx,金华区,4066,金华市婺城区三路口店
jhpszx,金华区,4067,义乌市赵宅店
jhpszx,金华区,4068,金华市婺城区丹溪路店
jhpszx,金华区,4069,义乌市银海店
jhpszx,金华区,4070,义乌市宏迪路店
jhpszx,金华区,4071,义乌市星火店
jhpszx,金华区,4072,金华市婺城区明月街店
jhpszx,金华区,4073,金华市婺城区骆家塘2店
jhpszx,金华区,4074,义乌市诚信店
jhpszx,金华区,4075,东阳市横店万盛南街店
jhpszx,金华区,4076,义乌市现代花园店
jhpszx,金华区,4077,衢州市柯城区百汇路店
jhpszx,金华区,4078,衢州市柯城区裕丰花园店
jhpszx,金华区,4079,衢州市柯城区龙化路店
jhpszx,金华区,4080,金华市金东区东关店
jhpszx,金华区,4081,金华市婺城区兰溪街店
jhpszx,金华区,4082,义乌市青岩刘店
jhpszx,金华区,4083,金华市金东区万达广场店
jhpszx,金华区,4084,义乌市荷塘月色店
jhpszx,金华区,4085,金华柳湖花园店
jhpszx,金华区,4086,金华市回溪街店
cdpszx,成都区,5001,成都武侯区罗浮店
cdpszx,成都区,5002,成都武侯区龙祥路店
cdpszx,成都区,5003,成都武侯区芳草店
cdpszx,成都区,5004,成都成华区红枫岭店
cdpszx,成都区,5005,成都高新区紫荆店
cdpszx,成都区,5006,成都高新区玉林街店
cdpszx,成都区,5007,成都成华区新鸿路店
cdpszx,成都区,5008,成都高新区天府店
cdpszx,成都区,5009,成都高新区肖家河店
cdpszx,成都区,5010,成都锦江区宏济路店
cdpszx,成都区,5011,成都高新区衣冠庙店
cdpszx,成都区,5012,成都武侯区桐梓林店
cdpszx,成都区,5013,成都成华区西林路店
cdpszx,成都区,5014,成都成华区汇融名城店
cdpszx,成都区,5015,成都成华区建兴路店
cdpszx,成都区,5016,成都成华区双庆路店
cdpszx,成都区,5017,成都成华区建和路店
cdpszx,成都区,5018,成都青羊区清江西路店
cdpszx,成都区,5019,成都成华区天祥路店
cdpszx,成都区,5020,成都青羊区蜀源路店
cdpszx,成都区,5021,成都金牛区锦城名都店
cdpszx,成都区,5022,成都金牛区银沙路店
cdpszx,成都区,5023,成都区浅水半岛店
cdpszx,成都区,5024,成都成华区阳光四季店
cdpszx,成都区,5025,成都锦江区蓝谷地店
cdpszx,成都区,5026,成都成华区建业路店
cdpszx,成都区,5027,成都成华区锦绣东方店
cdpszx,成都区,5028,成都成华区蓝水湾店
cdpszx,成都区,5029,成都武侯区芳草2店
cdpszx,成都区,5030,成都青羊区大地锦苑店
cdpszx,成都区,5031,成都武侯区双楠路店
cdpszx,成都区,5032,成都武侯区天顺路店
cdpszx,成都区,5033,成都市青羊区长城园店
cdpszx,成都区,5034,成都高新区神仙树北路店
cdpszx,成都区,5035,成都高新区天久路店
cdpszx,成都区,5036,成都武侯区高升桥北路店
cdpszx,成都区,5037,成都青羊区金鹏街店
cdpszx,成都区,5038,成都青羊区中大君悦金沙店
cdpszx,成都区,5039,成都青羊区蓝光coco蜜城店
cdpszx,成都区,5040,成都青羊区金沙西园店
cdpszx,成都区,5041,成都成华区蓝光锦绣城店
cdpszx,成都区,5042,成都锦江区天仙桥北街店
cdpszx,成都区,5043,成都锦江区鑫苑名家店
cdpszx,成都区,5044,成都成华区首创国际城店
cdpszx,成都区,5045,成都锦江区卓锦城店
cdpszx,成都区,5046,成都青羊区光华逸家店
cdpszx,成都区,5047,成都锦江区万科金润华府店
cdpszx,成都区,5048,成都双流县宏达世纪锦城店
cdpszx,成都区,5049,成都青羊区时光俊园店
cdpszx,成都区,5050,成都武侯区中华名园店
cdpszx,成都区,5051,成都青羊区中铁西城店
cdpszx,成都区,5052,成都成华区华润二十四城店
cdpszx,成都区,5053,成都金牛区西岸观邸店
cdpszx,成都区,5054,成都锦江区比华利国际城店
cdpszx,成都区,5055,成都成华区华润二十四城2店
cdpszx,成都区,5056,成都高新区金桂路店
cdpszx,成都区,5057,成都锦江区华润翡翠城店
cdpszx,成都区,5058,成都高新区香榭国际店
cdpszx,成都区,5059,成都双流县宏达世纪锦城2店
cdpszx,成都区,5060,成都青羊区保利金香槟店
cdpszx,成都区,5061,成都双流县鸿阁一号店
cdpszx,成都区,5062,成都高新区保利心语店
cdpszx,成都区,5063,成都高新区盛安街店
cdpszx,成都区,5064,成都高新区中海翠屏湾店
cdpszx,成都区,5065,成都高新区中海城南华府店
cdpszx,成都区,5066,成都高新区红树湾店
cdpszx,成都区,5067,成都双流县南湖国际社区店
cdpszx,成都区,5068,成都武侯区丽都花园店
cdpszx,成都区,5069,成都市高新区新乐中街店
cdpszx,成都区,5070,成都武侯区华宇南苑店
cdpszx,成都区,5071,成都成华区万科魅力之城店
cdpszx,成都区,5072,成都武侯区中海锦城店
cdpszx,成都区,5073,成都武侯区优客联邦店
cdpszx,成都区,5074,成都武侯区中铁骑士公馆店
cdpszx,成都区,5075,成都成华区招商雍华府店
cdpszx,成都区,5076,成都成华区上东壹号店
cdpszx,成都区,5077,成都武侯区中海龙湾半岛店
cdpszx,成都区,5078,成都成华区融锦城店
cdpszx,成都区,5079,成都成华区兴元华盛店
cdpszx,成都区,5080,成都天府新区南湖国际社区2店
cdpszx,成都区,5081,成都成华区上东壹号2店
cdpszx,成都区,5082,成都市成华区华润二十四城3店
cdpszx,成都区,5083,成都市双流县南阳盛世店
cdpszx,成都区,5084,成都市温江区置信学府杏林店
cdpszx,成都区,5085,成都市高新区桐梓林壹号店
cdpszx,成都区,5086,成都市锦江区绿地468公馆店
cdpszx,成都区,5087,成都市锦江区望江橡树林店
cdpszx,成都区,5088,成都市双流县佳兆业君汇上品店
cdpszx,成都区,5089,成都市高新区天鹅湖花园店
cdpszx,成都区,5090,成都市高新区中德英伦联邦店
cdpszx,成都区,5091,成都市青羊区玉宇路店
cdpszx,成都区,5092,成都市锦江区蓉上坊店
cdpszx,成都区,5093,成都市双流县慕和南道店
cdpszx,成都区,5094,成都市武侯区双楠花园店
cdpszx,成都区,5095,成都市武侯区保利中心店
cdpszx,成都区,5096,成都市高新西区保利香槟国际店
cdpszx,成都区,5097,成都市郫都区龙湖弗莱明戈店
cdpszx,成都区,5098,成都市郫都区龙城国际店
cdpszx,成都区,5099,成都市郫都区华润橡树湾店
cdpszx,成都区,5100,成都市郫都区上锦颐园店
cdpszx,成都区,5101,成都市郫都区蜀都万达店
cdpszx,成都区,5102,成都市郫都区华邑阳光里店
cdpszx,成都区,5103,成都市锦江区三官堂街店
cdpszx,成都区,5104,成都市郫都区中信未来城店
cdpszx,成都区,5105,成都市青羊区优品道店
cdpszx,成都区,5106,成都市高新西区中海国际店
cdpszx,成都区,5107,成都市成华区铂士公馆店
cdpszx,成都区,5108,成都市金牛区三友路店
cdpszx,成都区,5109,成都市武侯区桐梓林北路店
cdpszx,成都区,5110,成都市武侯区鹭岛国际店
cdpszx,成都区,5111,成都市青羊区金福路店
cdpszx,成都区,5112,成都市高新区软件园英郡店
cdpszx,成都区,5113,成都市高新区领馆国际城店
cdpszx,成都区,5114,成都市武侯区香月楠岸店
cdpszx,成都区,5115,成都市高新区云华路店
cdpszx,成都区,5116,成都市高新区银泰城店
cdpszx,成都区,5117,成都市高新区建发天府鹭洲店
cdpszx,成都区,5118,成都市高新区龙湖九里晴川店
cdpszx,成都区,5119,成都市郫都区公园一号店
cdpszx,成都区,5120,成都市高新区怡馨家园店
cdpszx,成都区,5121,成都市龙泉驿区果壳里的城店
cdpszx,成都区,5122,成都市天府新区中信城左岸店
cdpszx,成都区,5123,成都市绵阳市涪城区美立方店
cdpszx,成都区,5124,成都市龙泉驿区世茂城店
cdpszx,成都区,5125,成都市绵阳市涪城区长虹国际城店
cdpszx,成都区,5126,成都市龙泉驿区驿都城店
cdpszx,成都区,5127,成都市龙泉驿区恒大绿洲店
cdpszx,成都区,5128,成都市绵阳市涪城区剑南路店
cdpszx,成都区,5129,成都市郫都区西郡英华店
cdpszx,成都区,5130,成都市绵阳市高新区铂金时代店
cdpszx,成都区,5131,成都市温江区中铁丽景书香店
cdpszx,成都区,5132,成都市温江区学府阳光店
cdpszx,成都区,5133,成都市龙泉驿区天府逸家店
cdpszx,成都区,5134,成都市龙泉驿区果壳里的城2店
cdpszx,成都区,5135,成都市温江区珠江御景湾店
cdpszx,成都区,5136,成都市温江区洲际亚洲湾店
cdpszx,成都区,5137,成都市青羊区证大正府店
cdpszx,成都区,5138,成都市双流区南湖逸家店
cdpszx,成都区,5139,成都市武侯区新希望路店
cdpszx,成都区,5140,成都市温江区万科朗润园店
cdpszx,成都区,5141,成都市武侯区川大店
cdpszx,成都区,5142,成都市高新区神仙树大院店
cdpszx,成都区,5143,成都市青羊区万科金色领域店
cdpszx,成都区,5144,成都市龙泉驿区东山国际新城店
cdpszx,成都区,5145,乐山市市中区领地亚马逊店
cdpszx,成都区,5146,乐山市市中区瑞松中心城店
cdpszx,成都区,5147,乐山市市中区翡翠国际君悦湾店
cdpszx,成都区,5148,成都市新都区富力桃园店
cdpszx,成都区,5149,成都市金牛区高家庄赞城店
cdpszx,成都区,5150,成都市郫都区蓝光幸福满庭店
cdpszx,成都区,5151,成都市郫都区中铁瑞景茗城店
cdpszx,成都区,5152,成都市郫都区龙湖时代天街店
cdpszx,成都区,5153,眉山市东坡区华陆世纪景城店
xmpszx,厦门区,6001,厦门湖里区联发新天地店
xmpszx,厦门区,6002,厦门思明区富山花园店
xmpszx,厦门区,6003,厦门思明区汇丰家园店
xmpszx,厦门区,6004,厦门思明区音乐花园店
xmpszx,厦门区,6005,厦门湖里区东方巴黎店
xmpszx,厦门区,6006,厦门思明区福满山庄店
xmpszx,厦门区,6007,厦门湖里区翔鹭花城店
xmpszx,厦门区,6008,厦门湖里区万达店
xmpszx,厦门区,6009,厦门集美区宁宝花园店
xmpszx,厦门区,6010,厦门思明区后滨路店
xmpszx,厦门区,6011,厦门湖里区大唐世家店
xmpszx,厦门区,6012,厦门海沧区未来海岸店
xmpszx,厦门区,6013,厦门思明区前埔东路店
xmpszx,厦门区,6014,厦门思明区禾祥东路店
xmpszx,厦门区,6015,厦门思明区汇文路店
xmpszx,厦门区,6016,厦门思明区公园南路店
xmpszx,厦门区,6017,厦门市思明区碧山临海店
xmpszx,厦门区,6018,厦门市海沧区旭日海湾店
xmpszx,厦门区,6019,厦门市思明区华天花园店
xmpszx,厦门区,6020,厦门湖里区翔鹭花城2店
xmpszx,厦门区,6021,厦门海沧区滨海阳光店
xmpszx,厦门区,6022,厦门思明区自然家园店
xmpszx,厦门区,6023,厦门思明区鹭江新城店
xmpszx,厦门区,6024,厦门湖里区鑫海湾店
xmpszx,厦门区,6025,厦门湖里区华永天地店
xmpszx,厦门区,6026,厦门集美区金域华府店
